subj_id,cr,fa,hit,miss,zhr,zfa,dprime,crit
S34,39,61,46,54,-0.100433721,0.279319034,-0.379752755,-0.279319034
S35,69,31,29,71,-0.55338472,-0.495850347,-0.057534372,0.495850347
S36,53,47,73,27,0.612812991,-0.075269862,0.688082853,0.075269862
S37,66,34,51,49,0.025068908,-0.412463129,0.437532038,0.412463129
S38,50,50,45,55,-0.125661347,0,-0.125661347,0
S39,53,47,54,46,0.100433721,-0.075269862,0.175703583,0.075269862
S40,59,41,52,48,0.050153583,-0.227544977,0.27769856,0.227544977
S01,21,79,48,52,-0.050153583,0.806421247,-0.85657483,-0.806421247
S02,72,28,17,83,-0.954165253,-0.582841507,-0.371323746,0.582841507
S03,43,57,74,26,0.643345405,0.176374165,0.466971241,-0.176374165
S04,76,24,27,73,-0.612812991,-0.706302563,0.093489572,0.706302563
S05,62,38,43,57,-0.176374165,-0.305480788,0.129106623,0.305480788
S06,14,86,71,29,0.55338472,1.080319341,-0.526934621,-1.080319341
S07,32,68,44,56,-0.150969215,0.467698799,-0.618668015,-0.467698799
S08,38,62,74,26,0.643345405,0.305480788,0.337864617,-0.305480788
S09,57,43,35,65,-0.385320466,-0.176374165,-0.208946302,0.176374165
S10,14,86,86,14,1.080319341,1.080319341,0,-1.080319341
S11,54,46,37,63,-0.331853346,-0.100433721,-0.231419626,0.100433721
S12,62,38,46,54,-0.100433721,-0.305480788,0.205047068,0.305480788
S13,40,60,46,54,-0.100433721,0.253347103,-0.353780824,-0.253347103
S14,53,47,50,50,0,-0.075269862,0.075269862,0.075269862
S15,35,65,59,41,0.227544977,0.385320466,-0.15777549,-0.385320466
S16,53,47,34,66,-0.412463129,-0.075269862,-0.337193267,0.075269862
S17,14,86,71,29,0.55338472,1.080319341,-0.526934621,-1.080319341
S18,31,69,90,10,1.281551566,0.495850347,0.785701218,-0.495850347
S19,53,47,47,53,-0.075269862,-0.075269862,0,0.075269862
S20,21,79,65,35,0.385320466,0.806421247,-0.421100781,-0.806421247
S21,49,51,55,45,0.125661347,0.025068908,0.100592439,-0.025068908
S22,42,58,54,46,0.100433721,0.201893479,-0.101459759,-0.201893479
S23,25,75,52,48,0.050153583,0.67448975,-0.624336167,-0.67448975
S24,42,58,72,28,0.582841507,0.201893479,0.380948028,-0.201893479
S25,35,65,59,41,0.227544977,0.385320466,-0.15777549,-0.385320466
S26,91,9,14,86,-1.080319341,-1.340755034,0.260435693,1.340755034
S27,58,42,36,64,-0.358458793,-0.201893479,-0.156565314,0.201893479
S28,62,38,63,37,0.331853346,-0.305480788,0.637334135,0.305480788
S29,43,57,62,38,0.305480788,0.176374165,0.129106623,-0.176374165
S30,65,35,48,52,-0.050153583,-0.385320466,0.335166883,0.385320466
S31,42,58,47,53,-0.075269862,0.201893479,-0.277163341,-0.201893479
S32,60,40,73,27,0.612812991,-0.253347103,0.866160094,0.253347103
S33,46,54,39,61,-0.279319034,0.100433721,-0.379752755,-0.100433721
S34,53,47,54,46,0.100433721,-0.075269862,0.175703583,0.075269862
S35,24,76,58,42,0.201893479,0.706302563,-0.504409084,-0.706302563
S36,69,31,12,88,-1.174986792,-0.495850347,-0.679136445,0.495850347
S37,45,55,52,48,0.050153583,0.125661347,-0.075507763,-0.125661347
S38,59,41,70,30,0.524400513,-0.227544977,0.751945489,0.227544977
S39,16,84,51,49,0.025068908,0.994457883,-0.969388975,-0.994457883
S40,51,49,52,48,0.050153583,-0.025068908,0.075222492,0.025068908
S01,45,55,55,45,0.125661347,0.125661347,0,-0.125661347
S02,20,80,78,22,0.772193214,0.841621234,-0.069428019,-0.841621234
S03,58,42,50,50,0,-0.201893479,0.201893479,0.201893479
S04,65,35,49,51,-0.025068908,-0.385320466,0.360251558,0.385320466
S05,52,48,63,37,0.331853346,-0.050153583,0.38200693,0.050153583
S06,60,40,46,54,-0.100433721,-0.253347103,0.152913383,0.253347103
S07,27,73,70,30,0.524400513,0.612812991,-0.088412478,-0.612812991
S08,88,12,20,80,-0.841621234,-1.174986792,0.333365558,1.174986792
S09,58,42,43,57,-0.176374165,-0.201893479,0.025519314,0.201893479
S10,64,36,29,71,-0.55338472,-0.358458793,-0.194925926,0.358458793
S11,44,56,30,70,-0.524400513,0.150969215,-0.675369728,-0.150969215
S12,42,58,69,31,0.495850347,0.201893479,0.293956868,-0.201893479
S13,44,56,56,44,0.150969215,0.150969215,0,-0.150969215
S14,28,72,53,47,0.075269862,0.582841507,-0.507571645,-0.582841507
S15,31,69,56,44,0.150969215,0.495850347,-0.344881132,-0.495850347
S16,31,69,61,39,0.279319034,0.495850347,-0.216531313,-0.495850347
S17,52,48,71,29,0.55338472,-0.050153583,0.603538303,0.050153583
S18,34,66,83,17,0.954165253,0.412463129,0.541702124,-0.412463129
S19,57,43,62,38,0.305480788,-0.176374165,0.481854953,0.176374165
S20,40,60,56,44,0.150969215,0.253347103,-0.102377888,-0.253347103
S21,60,40,43,57,-0.176374165,-0.253347103,0.076972938,0.253347103
S22,36,64,69,31,0.495850347,0.358458793,0.137391554,-0.358458793
S23,21,79,68,32,0.467698799,0.806421247,-0.338722448,-0.806421247
S24,68,32,63,37,0.331853346,-0.467698799,0.799552146,0.467698799
S25,48,52,83,17,0.954165253,0.050153583,0.90401167,-0.050153583
S26,47,53,55,45,0.125661347,0.075269862,0.050391485,-0.075269862
S27,86,14,46,54,-0.100433721,-1.080319341,0.97988562,1.080319341
S28,66,34,62,38,0.305480788,-0.412463129,0.717943918,0.412463129
S29,54,46,66,34,0.412463129,-0.100433721,0.51289685,0.100433721
S30,38,62,42,58,-0.201893479,0.305480788,-0.507374267,-0.305480788
S31,36,64,72,28,0.582841507,0.358458793,0.224382714,-0.358458793
S32,49,51,68,32,0.467698799,0.025068908,0.442629891,-0.025068908
S33,38,62,72,28,0.582841507,0.305480788,0.277360719,-0.305480788
S34,71,29,19,81,-0.877896295,-0.55338472,-0.324511575,0.55338472
S35,42,58,82,18,0.915365088,0.201893479,0.713471609,-0.201893479
S36,65,35,33,67,-0.439913166,-0.385320466,-0.054592699,0.385320466
S37,46,54,27,73,-0.612812991,0.100433721,-0.713246712,-0.100433721
S38,46,54,54,46,0.100433721,0.100433721,0,-0.100433721
S39,25,75,78,22,0.772193214,0.67448975,0.097703464,-0.67448975
S40,37,63,38,62,-0.305480788,0.331853346,-0.637334135,-0.331853346
S01,39,61,46,54,-0.100433721,0.279319034,-0.379752755,-0.279319034
S02,84,16,36,64,-0.358458793,-0.994457883,0.63599909,0.994457883
S03,15,85,74,26,0.643345405,1.036433389,-0.393087984,-1.036433389
S04,46,54,35,65,-0.385320466,0.100433721,-0.485754187,-0.100433721
S05,89,11,12,88,-1.174986792,-1.22652812,0.051541328,1.22652812
S06,41,59,45,55,-0.125661347,0.227544977,-0.353206323,-0.227544977
S07,26,74,69,31,0.495850347,0.643345405,-0.147495058,-0.643345405
S08,11,89,70,30,0.524400513,1.22652812,-0.702127607,-1.22652812
S09,45,55,44,56,-0.150969215,0.125661347,-0.276630562,-0.125661347
S10,34,66,43,57,-0.176374165,0.412463129,-0.588837294,-0.412463129
S11,61,39,41,59,-0.227544977,-0.279319034,0.051774058,0.279319034
S12,57,43,30,70,-0.524400513,-0.176374165,-0.348026348,0.176374165
S13,44,56,46,54,-0.100433721,0.150969215,-0.251402936,-0.150969215
S14,41,59,63,37,0.331853346,0.227544977,0.10430837,-0.227544977
S15,53,47,27,73,-0.612812991,-0.075269862,-0.537543129,0.075269862
S16,24,76,77,23,0.738846849,0.706302563,0.032544286,-0.706302563
S17,46,54,31,69,-0.495850347,0.100433721,-0.596284068,-0.100433721
S18,66,34,25,75,-0.67448975,-0.412463129,-0.262026621,0.412463129
S19,38,62,72,28,0.582841507,0.305480788,0.277360719,-0.305480788
S20,37,63,54,46,0.100433721,0.331853346,-0.231419626,-0.331853346
S21,39,61,49,51,-0.025068908,0.279319034,-0.304387943,-0.279319034
S22,49,51,44,56,-0.150969215,0.025068908,-0.176038124,-0.025068908
S23,44,56,51,49,0.025068908,0.150969215,-0.125900307,-0.150969215
S24,22,78,38,62,-0.305480788,0.772193214,-1.077674002,-0.772193214
S25,77,23,42,58,-0.201893479,-0.738846849,0.53695337,0.738846849
S26,26,74,54,46,0.100433721,0.643345405,-0.542911685,-0.643345405
S27,43,57,56,44,0.150969215,0.176374165,-0.025404949,-0.176374165
S28,26,74,45,55,-0.125661347,0.643345405,-0.769006752,-0.643345405
S29,69,31,43,57,-0.176374165,-0.495850347,0.319476183,0.495850347
S30,27,73,88,12,1.174986792,0.612812991,0.562173801,-0.612812991
S31,49,51,51,49,0.025068908,0.025068908,0,-0.025068908
S32,44,56,27,73,-0.612812991,0.150969215,-0.763782207,-0.150969215
S33,82,18,10,90,-1.281551566,-0.915365088,-0.366186478,0.915365088
S34,47,53,59,41,0.227544977,0.075269862,0.152275115,-0.075269862
S35,51,49,71,29,0.55338472,-0.025068908,0.578453628,0.025068908
S36,43,57,25,75,-0.67448975,0.176374165,-0.850863915,-0.176374165
S37,50,50,56,44,0.150969215,0,0.150969215,0
S38,50,50,73,27,0.612812991,0,0.612812991,0
S39,76,24,25,75,-0.67448975,-0.706302563,0.031812813,0.706302563
S40,56,44,22,78,-0.772193214,-0.150969215,-0.621223999,0.150969215
S01,65,35,47,53,-0.075269862,-0.385320466,0.310050604,0.385320466
S02,35,65,54,46,0.100433721,0.385320466,-0.284886746,-0.385320466
S03,48,52,70,30,0.524400513,0.050153583,0.474246929,-0.050153583
S04,34,66,57,43,0.176374165,0.412463129,-0.236088965,-0.412463129
S05,23,77,61,39,0.279319034,0.738846849,-0.459527815,-0.738846849
S06,52,48,66,34,0.412463129,-0.050153583,0.462616713,0.050153583
S07,65,35,30,70,-0.524400513,-0.385320466,-0.139080046,0.385320466
S08,77,23,51,49,0.025068908,-0.738846849,0.763915757,0.738846849
S09,29,71,85,15,1.036433389,0.55338472,0.48304867,-0.55338472
S10,38,62,21,79,-0.806421247,0.305480788,-1.111902035,-0.305480788
S11,72,28,60,40,0.253347103,-0.582841507,0.83618861,0.582841507
S12,73,27,31,69,-0.495850347,-0.612812991,0.116962644,0.612812991
S13,47,53,54,46,0.100433721,0.075269862,0.025163858,-0.075269862
S14,39,61,84,16,0.994457883,0.279319034,0.715138849,-0.279319034
S15,50,50,40,60,-0.253347103,0,-0.253347103,0
S16,84,16,35,65,-0.385320466,-0.994457883,0.609137417,0.994457883
S17,87,13,35,65,-0.385320466,-1.126391129,0.741070663,1.126391129
S18,88,12,25,75,-0.67448975,-1.174986792,0.500497042,1.174986792
S19,47,53,42,58,-0.201893479,0.075269862,-0.277163341,-0.075269862
S20,13,87,78,22,0.772193214,1.126391129,-0.354197915,-1.126391129
S21,51,49,26,74,-0.643345405,-0.025068908,-0.618276497,0.025068908
S22,60,40,52,48,0.050153583,-0.253347103,0.303500687,0.253347103
S23,60,40,31,69,-0.495850347,-0.253347103,-0.242503244,0.253347103
S24,29,71,66,34,0.412463129,0.55338472,-0.14092159,-0.55338472
S25,83,17,23,77,-0.738846849,-0.954165253,0.215318404,0.954165253
S26,51,49,44,56,-0.150969215,-0.025068908,-0.125900307,0.025068908
S27,71,29,63,37,0.331853346,-0.55338472,0.885238066,0.55338472
S28,69,31,61,39,0.279319034,-0.495850347,0.775169382,0.495850347
S29,56,44,54,46,0.100433721,-0.150969215,0.251402936,0.150969215
S30,30,70,59,41,0.227544977,0.524400513,-0.296855536,-0.524400513
S31,31,69,50,50,0,0.495850347,-0.495850347,-0.495850347
S32,40,60,60,40,0.253347103,0.253347103,0,-0.253347103
S33,70,30,15,85,-1.036433389,-0.524400513,-0.512032877,0.524400513
S34,39,61,44,56,-0.150969215,0.279319034,-0.43028825,-0.279319034
S35,88,12,17,83,-0.954165253,-1.174986792,0.220821539,1.174986792
S36,61,39,18,82,-0.915365088,-0.279319034,-0.636046053,0.279319034
S37,30,70,94,6,1.554773595,0.524400513,1.030373082,-0.524400513
S38,90,10,10,90,-1.281551566,-1.281551566,0,1.281551566
S39,35,65,55,45,0.125661347,0.385320466,-0.25965912,-0.385320466
S40,17,83,82,18,0.915365088,0.954165253,-0.038800165,-0.954165253
S01,73,27,31,69,-0.495850347,-0.612812991,0.116962644,0.612812991
S02,14,86,55,45,0.125661347,1.080319341,-0.954657994,-1.080319341
S03,28,72,47,53,-0.075269862,0.582841507,-0.658111369,-0.582841507
S04,62,38,26,74,-0.643345405,-0.305480788,-0.337864617,0.305480788
S05,49,51,59,41,0.227544977,0.025068908,0.202476068,-0.025068908
S06,41,59,39,61,-0.279319034,0.227544977,-0.506864011,-0.227544977
S07,37,63,67,33,0.439913166,0.331853346,0.108059819,-0.331853346
S08,29,71,45,55,-0.125661347,0.55338472,-0.679046066,-0.55338472
S09,13,87,53,47,0.075269862,1.126391129,-1.051121267,-1.126391129
S10,96,4,7,93,-1.475791028,-1.750686071,0.274895043,1.750686071
S11,40,60,92,8,1.40507156,0.253347103,1.151724457,-0.253347103
S12,21,79,52,48,0.050153583,0.806421247,-0.756267664,-0.806421247
S13,48,52,65,35,0.385320466,0.050153583,0.335166883,-0.050153583
S14,12,88,64,36,0.358458793,1.174986792,-0.816527999,-1.174986792
S15,81,19,27,73,-0.612812991,-0.877896295,0.265083304,0.877896295
S16,46,54,71,29,0.55338472,0.100433721,0.452950999,-0.100433721
S17,62,38,62,38,0.305480788,-0.305480788,0.610961576,0.305480788
S18,46,54,41,59,-0.227544977,0.100433721,-0.327978697,-0.100433721
S19,28,72,59,41,0.227544977,0.582841507,-0.355296531,-0.582841507
S20,81,19,38,62,-0.305480788,-0.877896295,0.572415507,0.877896295
S21,42,58,41,59,-0.227544977,0.201893479,-0.429438456,-0.201893479
S22,31,69,44,56,-0.150969215,0.495850347,-0.646819563,-0.495850347
S23,62,38,39,61,-0.279319034,-0.305480788,0.026161754,0.305480788
S24,65,35,26,74,-0.643345405,-0.385320466,-0.258024939,0.385320466
S25,31,69,73,27,0.612812991,0.495850347,0.116962644,-0.495850347
S26,79,21,42,58,-0.201893479,-0.806421247,0.604527768,0.806421247
S27,39,61,66,34,0.412463129,0.279319034,0.133144095,-0.279319034
S28,45,55,65,35,0.385320466,0.125661347,0.25965912,-0.125661347
S29,54,46,22,78,-0.772193214,-0.100433721,-0.671759494,0.100433721
S30,62,38,77,23,0.738846849,-0.305480788,1.044327637,0.305480788
S31,66,34,11,89,-1.22652812,-0.412463129,-0.814064991,0.412463129
S32,47,53,32,68,-0.467698799,0.075269862,-0.542968661,-0.075269862
S33,60,40,49,51,-0.025068908,-0.253347103,0.228278195,0.253347103
S34,19,81,42,58,-0.201893479,0.877896295,-1.079789774,-0.877896295
S35,43,57,84,16,0.994457883,0.176374165,0.818083718,-0.176374165
S36,43,57,48,52,-0.050153583,0.176374165,-0.226527748,-0.176374165
S37,26,74,72,28,0.582841507,0.643345405,-0.060503898,-0.643345405
S38,67,33,53,47,0.075269862,-0.439913166,0.515183028,0.439913166
S39,65,35,49,51,-0.025068908,-0.385320466,0.360251558,0.385320466
S40,44,56,55,45,0.125661347,0.150969215,-0.025307869,-0.150969215
S01,29,71,78,22,0.772193214,0.55338472,0.218808495,-0.55338472
S02,59,41,45,55,-0.125661347,-0.227544977,0.10188363,0.227544977
S03,59,41,23,77,-0.738846849,-0.227544977,-0.511301873,0.227544977
S04,44,56,57,43,0.176374165,0.150969215,0.025404949,-0.150969215
S05,17,83,66,34,0.412463129,0.954165253,-0.541702124,-0.954165253
S06,63,37,39,61,-0.279319034,-0.331853346,0.052534312,0.331853346
S07,50,50,82,18,0.915365088,0,0.915365088,0
S08,92,8,51,49,0.025068908,-1.40507156,1.430140469,1.40507156
S09,52,48,59,41,0.227544977,-0.050153583,0.27769856,0.050153583
S10,50,50,38,62,-0.305480788,0,-0.305480788,0
S11,53,47,82,18,0.915365088,-0.075269862,0.99063495,0.075269862
S12,57,43,40,60,-0.253347103,-0.176374165,-0.076972938,0.176374165
S13,54,46,80,20,0.841621234,-0.100433721,0.942054954,0.100433721
S14,57,43,30,70,-0.524400513,-0.176374165,-0.348026348,0.176374165
S15,18,82,93,7,1.475791028,0.915365088,0.56042594,-0.915365088
S16,34,66,50,50,0,0.412463129,-0.412463129,-0.412463129
S17,61,39,60,40,0.253347103,-0.279319034,0.532666138,0.279319034
S18,50,50,38,62,-0.305480788,0,-0.305480788,0
S19,43,57,71,29,0.55338472,0.176374165,0.377010555,-0.176374165
S20,20,80,78,22,0.772193214,0.841621234,-0.069428019,-0.841621234
S21,52,48,49,51,-0.025068908,-0.050153583,0.025084675,0.050153583
S22,78,22,28,72,-0.582841507,-0.772193214,0.189351707,0.772193214
S23,78,22,25,75,-0.67448975,-0.772193214,0.097703464,0.772193214
S24,44,56,44,56,-0.150969215,0.150969215,-0.301938431,-0.150969215
S25,51,49,50,50,0,-0.025068908,0.025068908,0.025068908
S26,62,38,38,62,-0.305480788,-0.305480788,0,0.305480788
S27,79,21,24,76,-0.706302563,-0.806421247,0.100118684,0.806421247
S28,31,69,84,16,0.994457883,0.495850347,0.498607536,-0.495850347
S29,87,13,16,84,-0.994457883,-1.126391129,0.131933246,1.126391129
S30,84,16,27,73,-0.612812991,-0.994457883,0.381644892,0.994457883
S31,81,19,21,79,-0.806421247,-0.877896295,0.071475048,0.877896295
S32,46,54,76,24,0.706302563,0.100433721,0.605868842,-0.100433721
S33,26,74,48,52,-0.050153583,0.643345405,-0.693498989,-0.643345405
S34,89,11,33,67,-0.439913166,-1.22652812,0.786614954,1.22652812
S35,43,57,44,56,-0.150969215,0.176374165,-0.32734338,-0.176374165
S36,58,42,34,66,-0.412463129,-0.201893479,-0.21056965,0.201893479
S37,79,21,66,34,0.412463129,-0.806421247,1.218884376,0.806421247
S38,20,80,74,26,0.643345405,0.841621234,-0.198275828,-0.841621234
S39,66,34,41,59,-0.227544977,-0.412463129,0.184918153,0.412463129
S40,28,72,73,27,0.612812991,0.582841507,0.029971484,-0.582841507
S01,37,63,79,21,0.806421247,0.331853346,0.474567901,-0.331853346
S02,43,57,56,44,0.150969215,0.176374165,-0.025404949,-0.176374165
S03,41,59,41,59,-0.227544977,0.227544977,-0.455089953,-0.227544977
S04,83,17,49,51,-0.025068908,-0.954165253,0.929096345,0.954165253
S05,66,34,65,35,0.385320466,-0.412463129,0.797783596,0.412463129
S06,42,58,57,43,0.176374165,0.201893479,-0.025519314,-0.201893479
S07,37,63,69,31,0.495850347,0.331853346,0.163997001,-0.331853346
S08,68,32,36,64,-0.358458793,-0.467698799,0.109240006,0.467698799
S09,25,75,55,45,0.125661347,0.67448975,-0.548828403,-0.67448975
S10,40,60,56,44,0.150969215,0.253347103,-0.102377888,-0.253347103
S11,42,58,51,49,0.025068908,0.201893479,-0.176824571,-0.201893479
S12,19,81,86,14,1.080319341,0.877896295,0.202423046,-0.877896295
S13,28,72,62,38,0.305480788,0.582841507,-0.277360719,-0.582841507
S14,10,90,83,17,0.954165253,1.281551566,-0.327386312,-1.281551566
S15,24,76,86,14,1.080319341,0.706302563,0.374016778,-0.706302563
S16,60,40,50,50,0,-0.253347103,0.253347103,0.253347103
S17,8,92,75,25,0.67448975,1.40507156,-0.73058181,-1.40507156
S18,58,42,20,80,-0.841621234,-0.201893479,-0.639727754,0.201893479
S19,31,69,69,31,0.495850347,0.495850347,0,-0.495850347
S20,51,49,53,47,0.075269862,-0.025068908,0.10033877,0.025068908
S21,91,9,15,85,-1.036433389,-1.340755034,0.304321644,1.340755034
S22,76,24,22,78,-0.772193214,-0.706302563,-0.065890651,0.706302563
S23,62,38,29,71,-0.55338472,-0.305480788,-0.247903931,0.305480788
S24,25,75,67,33,0.439913166,0.67448975,-0.234576585,-0.67448975
S25,46,54,45,55,-0.125661347,0.100433721,-0.226095067,-0.100433721
S26,70,30,47,53,-0.075269862,-0.524400513,0.449130651,0.524400513
S27,31,69,79,21,0.806421247,0.495850347,0.3105709,-0.495850347
S28,71,29,41,59,-0.227544977,-0.55338472,0.325839743,0.55338472
S29,41,59,52,48,0.050153583,0.227544977,-0.177391393,-0.227544977
S30,45,55,31,69,-0.495850347,0.125661347,-0.621511694,-0.125661347
S31,83,17,24,76,-0.706302563,-0.954165253,0.24786269,0.954165253
S32,63,37,19,81,-0.877896295,-0.331853346,-0.546042949,0.331853346
S33,24,76,69,31,0.495850347,0.706302563,-0.210452215,-0.706302563
S34,62,38,31,69,-0.495850347,-0.305480788,-0.190369559,0.305480788
S35,37,63,46,54,-0.100433721,0.331853346,-0.432287067,-0.331853346
S36,75,25,32,68,-0.467698799,-0.67448975,0.206790951,0.67448975
S37,13,87,88,12,1.174986792,1.126391129,0.048595663,-1.126391129
S38,62,38,45,55,-0.125661347,-0.305480788,0.179819441,0.305480788
S39,48,52,6,94,-1.554773595,0.050153583,-1.604927178,-0.050153583
S40,52,48,75,25,0.67448975,-0.050153583,0.724643334,0.050153583
S01,62,38,23,77,-0.738846849,-0.305480788,-0.433366061,0.305480788
S02,50,50,36,64,-0.358458793,0,-0.358458793,0
S03,61,39,71,29,0.55338472,-0.279319034,0.832703754,0.279319034
S04,32,68,82,18,0.915365088,0.467698799,0.447666289,-0.467698799
S05,15,85,87,13,1.126391129,1.036433389,0.08995774,-1.036433389
S06,55,45,70,30,0.524400513,-0.125661347,0.65006186,0.125661347
S07,56,44,41,59,-0.227544977,-0.150969215,-0.076575761,0.150969215
S08,63,37,68,32,0.467698799,-0.331853346,0.799552146,0.331853346
S09,45,55,91,9,1.340755034,0.125661347,1.215093687,-0.125661347
S10,49,51,63,37,0.331853346,0.025068908,0.306784438,-0.025068908
S11,51,49,49,51,-0.025068908,-0.025068908,0,0.025068908
S12,25,75,33,67,-0.439913166,0.67448975,-1.114402916,-0.67448975
S13,53,47,58,42,0.201893479,-0.075269862,0.277163341,0.075269862
S14,36,64,61,39,0.279319034,0.358458793,-0.079139759,-0.358458793
S15,26,74,55,45,0.125661347,0.643345405,-0.517684059,-0.643345405
S16,19,81,82,18,0.915365088,0.877896295,0.037468793,-0.877896295
S17,30,70,55,45,0.125661347,0.524400513,-0.398739166,-0.524400513
S18,35,65,40,60,-0.253347103,0.385320466,-0.63866757,-0.385320466
S19,24,76,40,60,-0.253347103,0.706302563,-0.959649666,-0.706302563
S20,65,35,38,62,-0.305480788,-0.385320466,0.079839678,0.385320466
S21,27,73,38,62,-0.305480788,0.612812991,-0.918293779,-0.612812991
S22,44,56,86,14,1.080319341,0.150969215,0.929350125,-0.150969215
S23,51,49,52,48,0.050153583,-0.025068908,0.075222492,0.025068908
S24,46,54,53,47,0.075269862,0.100433721,-0.025163858,-0.100433721
S25,25,75,86,14,1.080319341,0.67448975,0.405829591,-0.67448975
S26,43,57,87,13,1.126391129,0.176374165,0.950016964,-0.176374165
S27,69,31,22,78,-0.772193214,-0.495850347,-0.276342867,0.495850347
S28,43,57,46,54,-0.100433721,0.176374165,-0.276807885,-0.176374165
S29,46,54,67,33,0.439913166,0.100433721,0.339479445,-0.100433721
S30,51,49,72,28,0.582841507,-0.025068908,0.607910416,0.025068908
S31,61,39,12,88,-1.174986792,-0.279319034,-0.895667758,0.279319034
S32,49,51,58,42,0.201893479,0.025068908,0.176824571,-0.025068908
S33,82,18,43,57,-0.176374165,-0.915365088,0.738990923,0.915365088
S34,58,42,32,68,-0.467698799,-0.201893479,-0.26580532,0.201893479
S35,21,79,70,30,0.524400513,0.806421247,-0.282020734,-0.806421247
S36,38,62,78,22,0.772193214,0.305480788,0.466712426,-0.305480788
S37,35,65,39,61,-0.279319034,0.385320466,-0.664639501,-0.385320466
S38,20,80,91,9,1.340755034,0.841621234,0.4991338,-0.841621234
S39,23,77,85,15,1.036433389,0.738846849,0.29758654,-0.738846849
S40,90,10,27,73,-0.612812991,-1.281551566,0.668738575,1.281551566
S01,55,45,52,48,0.050153583,-0.125661347,0.17581493,0.125661347
S02,60,40,34,66,-0.412463129,-0.253347103,-0.159116026,0.253347103
S03,75,25,17,83,-0.954165253,-0.67448975,-0.279675503,0.67448975
S04,25,75,73,27,0.612812991,0.67448975,-0.061676759,-0.67448975
S05,34,66,77,23,0.738846849,0.412463129,0.32638372,-0.412463129
S06,70,30,54,46,0.100433721,-0.524400513,0.624834233,0.524400513
S07,66,34,32,68,-0.467698799,-0.412463129,-0.05523567,0.412463129
S08,43,57,60,40,0.253347103,0.176374165,0.076972938,-0.176374165
S09,35,65,66,34,0.412463129,0.385320466,0.027142663,-0.385320466
S10,42,58,49,51,-0.025068908,0.201893479,-0.226962387,-0.201893479
S11,76,24,66,34,0.412463129,-0.706302563,1.118765692,0.706302563
S12,52,48,31,69,-0.495850347,-0.050153583,-0.445696764,0.050153583
S13,41,59,47,53,-0.075269862,0.227544977,-0.302814839,-0.227544977
S14,45,55,31,69,-0.495850347,0.125661347,-0.621511694,-0.125661347
S15,62,38,29,71,-0.55338472,-0.305480788,-0.247903931,0.305480788
S16,56,44,25,75,-0.67448975,-0.150969215,-0.523520535,0.150969215
S17,69,31,42,58,-0.201893479,-0.495850347,0.293956868,0.495850347
S18,21,79,70,30,0.524400513,0.806421247,-0.282020734,-0.806421247
S19,37,63,53,47,0.075269862,0.331853346,-0.256583484,-0.331853346
S20,26,74,77,23,0.738846849,0.643345405,0.095501444,-0.643345405
S21,21,79,50,50,0,0.806421247,-0.806421247,-0.806421247
S22,54,46,60,40,0.253347103,-0.100433721,0.353780824,0.100433721
S23,70,30,46,54,-0.100433721,-0.524400513,0.423966792,0.524400513
S24,57,43,57,43,0.176374165,-0.176374165,0.35274833,0.176374165
S25,79,21,29,71,-0.55338472,-0.806421247,0.253036527,0.806421247
S26,82,18,16,84,-0.994457883,-0.915365088,-0.079092795,0.915365088
S27,51,49,58,42,0.201893479,-0.025068908,0.226962387,0.025068908
S28,33,67,53,47,0.075269862,0.439913166,-0.364643304,-0.439913166
S29,56,44,55,45,0.125661347,-0.150969215,0.276630562,0.150969215
S30,23,77,43,57,-0.176374165,0.738846849,-0.915221014,-0.738846849
S31,87,13,40,60,-0.253347103,-1.126391129,0.873044026,1.126391129
S32,34,66,51,49,0.025068908,0.412463129,-0.387394221,-0.412463129
S33,61,39,62,38,0.305480788,-0.279319034,0.584799823,0.279319034
S34,46,54,20,80,-0.841621234,0.100433721,-0.942054954,-0.100433721
S35,26,74,54,46,0.100433721,0.643345405,-0.542911685,-0.643345405
S36,61,39,27,73,-0.612812991,-0.279319034,-0.333493957,0.279319034
S37,70,30,52,48,0.050153583,-0.524400513,0.574554096,0.524400513
S38,58,42,28,72,-0.582841507,-0.201893479,-0.380948028,0.201893479
S39,70,30,34,66,-0.412463129,-0.524400513,0.111937383,0.524400513
S40,44,56,63,37,0.331853346,0.150969215,0.180884131,-0.150969215
S01,81,19,42,58,-0.201893479,-0.877896295,0.676002816,0.877896295
S02,83,17,24,76,-0.706302563,-0.954165253,0.24786269,0.954165253
S03,62,38,25,75,-0.67448975,-0.305480788,-0.369008962,0.305480788
S04,5,95,71,29,0.55338472,1.644853627,-1.091468907,-1.644853627
S05,21,79,55,45,0.125661347,0.806421247,-0.6807599,-0.806421247
S06,43,57,14,86,-1.080319341,0.176374165,-1.256693506,-0.176374165
S07,52,48,59,41,0.227544977,-0.050153583,0.27769856,0.050153583
S08,40,60,65,35,0.385320466,0.253347103,0.131973363,-0.253347103
S09,71,29,14,86,-1.080319341,-0.55338472,-0.526934621,0.55338472
S10,19,81,81,19,0.877896295,0.877896295,0,-0.877896295
S11,44,56,19,81,-0.877896295,0.150969215,-1.028865511,-0.150969215
S12,52,48,24,76,-0.706302563,-0.050153583,-0.656148979,0.050153583
S13,34,66,37,63,-0.331853346,0.412463129,-0.744316476,-0.412463129
S14,82,18,40,60,-0.253347103,-0.915365088,0.662017985,0.915365088
S15,42,58,27,73,-0.612812991,0.201893479,-0.81470647,-0.201893479
